Timestamp (seconds),Speed (km/h),Latitude coordinate (degrees),Longitude coordinate (degrees),Altitude (meters),Vertical accuracy (degrees),Horizontal accuracy (degrees),Course (degrees),Difcourse: course variation (degrees),Boolean of system activated (1 if >50km/h),Acceleration in X (Gs),Acceleration in Y (Gs),Acceleration in Z (Gs),Acceleration in X filtered by KF (Gs),Acceleration in Y filtered by KF (Gs),Acceleration in Z filtered by KF (Gs),Roll (degrees),Pitch (degrees),Yaw (degrees),X: car position relative to lane center (meters),Phi: car angle relative to lane curvature (degrees),W: road width (meters),"State of the lane det. algorithm [-1=calibrating, 0=initializing, 1=undetected, 2=detected/running]",Distance to ahead vehicle in current lane (meters) [value -1 means no car is detected in front],Time of impact to ahead vehicle (seconds) [distance related to own speed],Number of detected vehicles in this frame (traffic),GPS speed (km/h) [same as in RAW GPS],Maximum allowed speed of current road (km/h),"Reliability of obtained maxspeed (0=unknown, 1=reliable, 2=used previously obtained maxspeed,3=estimated by type of road)","Type of road (1, trunk, secondary...)",Number of lanes in current road,"Estimated current lane (1=right lane, 2=first left lane, 3=second left lane, etc) [experimental]",GPS Latitude used to query OSM (degrees),GPS Longitude used to query OSM (degrees),OSM delay to answer query (seconds),GPS speed (km/h) [same as in RAW GPS]],Behavior
594.27,85,40.46579,-3.477892,591.3,4,5,76,1.824,1,-0.011,-0.009,0.016,-0.015,-0.007,-0.006,-1.568,-0.005,2.845,0.354,-0.142,3.475,2,-1,-1,2,85,90,1,1,1,1,40.465729,-3.478157,0.763,85,2
595.26,85.6,40.465855,-3.477622,590.8,4,5,75.1,0.978,1,0.01,-0.008,0.008,0.008,-0.006,0.001,-1.56,0.008,2.844,0.131,-0.065,3.452,2,-1,-1,2,85.6,90,1,1,1,1,40.46579,-3.477892,1.545,86,2
596.26,86,40.465904,-3.477346,590.8,4,5,75.1,0.846,1,0.021,-0.007,0.007,0.013,-0.012,-0.002,-1.558,0.006,2.848,-0.111,-0.121,3.424,1,-1,-1,2,86,90,1,1,1,1,40.46579,-3.477892,1.545,86,2
597.28,86.4,40.465961,-3.477068,591.2,4,5,75.1,0,1,0.003,-0.017,0.003,0.004,0.001,0,-1.558,-0.004,2.848,-0.444,-0.128,3.42,2,-1,-1,2,86.4,90,1,1,1,1,40.465904,-3.477345,1.443,86.8,2
598.28,86.8,40.466011,-3.476802,590.9,4,5,75.5,0.427,1,0.014,-0.008,0.007,-0.026,0.009,0.003,-1.559,-0.008,2.843,-0.707,-0.089,3.423,1,-1,-1,2,86.8,90,1,1,1,1,40.465904,-3.477345,1.443,86.8,2
599.28,87,40.466064,-3.476517,591.1,4,5,75.5,0.427,1,0.011,-0.003,-0.014,0.044,-0.003,0.004,-1.559,-0.009,2.837,-0.879,-0.014,3.431,2,-1,-1,3,87,120,1,1,4,1,40.466011,-3.476801,2.533,87.7,2
600.25,87.6,40.466122,-3.476232,590.7,4,5,76,0.419,1,-0.021,0.014,-0.001,-0.02,0.009,0.001,-1.548,-0.012,2.827,-0.818,0.028,3.461,2,-1,-1,3,87.6,120,1,1,4,1,40.466011,-3.476801,2.533,87.7,2
601.25,87.7,40.466171,-3.475969,590.3,4,5,76.5,0.999,1,-0.053,0.009,-0.011,-0.005,0.003,0.006,-1.553,-0.005,2.826,-0.737,0.01,3.352,2,-1,-1,3,87.7,120,1,1,4,1,40.466011,-3.476801,2.533,87.7,2
602.27,87.9,40.466221,-3.475685,591.3,4,5,76.5,0.58,1,0,-0.027,-0.006,0.003,-0.027,0.008,-1.553,0.003,2.831,-0.606,0.079,3.359,2,154.6,6.33,3,87.9,120,1,1,4,1,40.466171,-3.475969,1.824,88.1,2
603.27,88.1,40.46627,-3.475402,592.3,4,5,76.5,0,1,-0.043,-0.015,-0.002,-0.006,-0.007,0.011,-1.554,0.011,2.84,-0.545,0.033,3.421,1,-1,-1,2,88.1,120,1,1,4,1,40.466171,-3.475969,1.824,88.1,2
604.27,88.5,40.466324,-3.475107,592,4,5,77.4,0.837,1,-0.025,0.022,0.008,-0.021,0.026,0.009,-1.556,0.004,2.842,-0.636,0.02,3.514,2,-1,-1,2,88.5,120,1,1,4,1,40.466171,-3.475969,1.824,88.1,2
605.25,88.7,40.466377,-3.47483,591.1,4,5,77.4,0.837,1,-0.011,0.011,-0.012,-0.007,0.012,-0.001,-1.553,0.001,2.84,-0.717,-0.066,3.487,1,-1,-1,3,88.7,120,1,1,4,1,40.46627,-3.475402,2.383,88.9,2
606.25,88.9,40.466431,-3.474518,591,4,5,78.3,0.954,1,0.015,0.001,-0.008,-0.003,0.007,-0.005,-1.547,-0.011,2.834,-0.697,0.029,3.522,2,-1,-1,2,88.9,120,1,1,4,1,40.46627,-3.475402,2.383,88.9,2
607.26,88.7,40.466476,-3.474258,591.3,4,5,78.3,0.954,1,0.005,-0.019,0.004,-0.008,-0.011,0.006,-1.544,-0.009,2.834,-0.798,0.029,3.43,2,-1,-1,2,88.7,120,1,1,4,1,40.466431,-3.474518,1.279,88.7,2
608.28,88.2,40.466518,-3.473978,591.5,4,5,78.3,0,1,0.004,0.005,0.014,-0.014,0.002,-0.007,-1.547,-0.006,2.835,-0.788,0.076,3.427,2,-1,-1,2,88.2,120,1,1,4,1,40.466431,-3.474518,1.279,88.7,2
609.25,88.4,40.46656,-3.473703,591.7,4,5,79.4,1.053,1,-0.044,0.001,-0.015,-0.037,0.005,-0.008,-1.544,-0.016,2.832,-0.899,-0.04,3.564,2,-1,-1,2,88.4,120,1,1,4,1,40.466518,-3.473978,1.526,88.2,2
610.31,88.2,40.466602,-3.473397,592,3,5,79.4,1.053,1,0.03,-0.03,-0.003,0.013,-0.004,-0.004,-1.55,-0.015,2.826,-0.929,0.031,3.525,1,-1,-1,2,88.2,120,1,1,4,1,40.466518,-3.473978,1.526,88.2,2
611.26,88.3,40.46664,-3.473121,592,3,5,80.1,0.676,1,0.016,-0.009,0.014,-0.006,-0.002,-0.001,-1.55,-0.027,2.818,-1.071,-0.004,3.529,2,-1,-1,2,88.3,120,1,1,4,1,40.466602,-3.473397,1.526,88.3,2
612.26,88.3,40.466671,-3.472835,592.1,3,5,80.7,1.336,1,0.023,-0.012,-0.015,0.022,-0.017,-0.016,-1.545,-0.028,2.811,-0.869,0.023,3.479,1,-1,-1,2,88.3,120,1,1,4,1,40.466602,-3.473397,1.526,88.3,2
613.26,88.4,40.466709,-3.472544,592.4,3,5,80.7,0.661,1,-0.064,-0.013,-0.016,-0.022,-0.017,-0.02,-1.518,-0.023,2.808,-0.626,0.059,3.495,2,-1,-1,2,88.4,120,1,1,4,1,40.466671,-3.472835,2.345,87.3,2
614.26,87.3,40.466736,-3.472267,592.4,3,5,81.4,0.707,1,-0.019,-0.028,0.005,-0.012,-0.026,0.002,-1.518,-0.004,2.814,-0.697,-0.007,3.516,2,-1,-1,2,87.3,120,1,1,4,1,40.466671,-3.472835,2.345,87.3,2
615.28,85.9,40.466766,-3.471979,592.4,3,5,83.5,2.762,1,-0.008,0.001,0.023,-0.024,0.013,0.017,-1.542,-0.011,2.814,-0.778,-0.005,3.48,1,-1,-1,2,85.9,120,1,1,4,1,40.466671,-3.472835,2.345,87.3,2
616.34,84.9,40.466797,-3.471702,592.5,3,5,83.5,2.055,1,-0.013,0.01,0.017,-0.026,0.024,0.025,-1.554,-0.01,2.808,-0.859,0.019,3.409,2,-1,-1,1,84.9,120,1,1,4,1,40.466766,-3.471978,1.089,84.9,2
617.31,85.2,40.466827,-3.471423,592.5,3,5,83.5,0.015,1,-0.011,0.015,0.03,-0.008,0.028,0.011,-1.563,-0.015,2.801,-0.949,0.009,3.407,2,-1,-1,1,85.2,120,1,1,4,1,40.466827,-3.471423,0.947,85.9,2
618.27,85.9,40.46685,-3.471144,592.6,3,5,83.5,0.015,1,-0.017,0.001,-0.025,-0.008,0.006,-0.033,-1.544,-0.026,2.793,-0.879,0.093,3.431,2,-1,-1,1,85.9,120,1,1,4,1,40.466827,-3.471423,0.947,85.9,2
619.27,85.9,40.466869,-3.470873,592.4,3,5,84.5,1.001,1,0.007,-0.019,0.008,-0.011,-0.015,0.007,-1.546,-0.013,2.791,-0.677,0.061,3.349,2,-1,-1,1,85.9,120,1,1,4,1,40.46685,-3.471144,1.254,85.9,2
620.34,85.6,40.466892,-3.470593,592.8,3,5,84.5,1.001,1,0.035,-0.01,0.013,0.021,-0.02,0.021,-1.544,-0.008,2.794,-0.586,0.036,3.34,1,-1,-1,1,85.6,120,1,1,4,1,40.46685,-3.471144,1.254,85.9,2
621.27,85.5,40.466915,-3.470301,593.1,3,5,85,0.548,1,0.015,-0.006,0.007,-0.001,-0.002,0.016,-1.549,0,2.8,-0.545,0.062,3.323,2,186.07,7.83,2,85.5,120,1,1,4,1,40.46685,-3.471144,1.254,85.9,2
622.26,86,40.466934,-3.470032,592.4,3,5,86,1.507,1,-0.001,-0.008,0.012,-0.017,-0.006,0.003,-1.566,-0.005,2.807,-0.667,0.016,3.332,2,-1,-1,1,86,120,1,1,4,1,40.46685,-3.471144,1.254,85.9,2
623.26,86.4,40.466953,-3.469764,592.7,4,5,86.5,1.47,1,0.005,-0.009,0.01,-0.012,-0.002,0.013,-1.567,-0.001,2.807,-0.798,0.061,3.354,2,132.92,5.54,2,86.4,120,1,1,4,1,40.466892,-3.470593,6.427,88.1,2
624.27,86.6,40.466969,-3.469475,593.4,4,5,86.5,0.511,1,0.023,-0.003,0.002,0.008,-0.011,0.012,-1.569,-0.014,2.806,-0.909,-0.018,3.369,2,127.59,5.31,2,86.6,120,1,1,4,1,40.466892,-3.470593,6.427,88.1,2
625.26,86.7,40.466988,-3.469205,594.4,4,5,86.5,0,1,0.012,-0.004,0.01,0.002,0.001,0.014,-1.561,-0.015,2.804,-0.97,-0.067,3.51,2,123.34,5.12,3,86.7,120,1,1,4,1,40.466892,-3.470593,6.427,88.1,2
626.27,88.9,40.467003,-3.468904,593.1,4,5,86.5,0,1,-0.043,0.017,-0.008,-0.032,0.007,-0.007,-1.561,-0.019,2.802,-0.838,-0.014,3.456,2,106.9,4.33,3,88.9,120,1,1,4,1,40.466892,-3.470593,6.427,88.1,2
627.26,88.1,40.467018,-3.468614,593.7,4,5,88.1,1.592,1,0.033,-0.019,-0.006,0.003,-0.013,0.005,-1.566,-0.011,2.805,-0.727,0.05,3.382,1,-1,-1,2,88.1,120,1,1,4,1,40.466892,-3.470593,6.427,88.1,2
628.28,88.3,40.467014,-3.468324,593.6,4,5,111,24.453,1,-0.021,-0.034,0.009,-0.017,-0.027,-0.011,-1.564,-0.018,2.809,-0.697,0.03,3.48,2,-1,-1,3,88.3,120,1,1,3,1,40.467018,-3.468613,1.6,89.6,2
629.28,89.6,40.46701,-3.468005,593.6,4,5,92.4,18.575,1,-0.005,-0.013,-0.029,-0.013,-0.014,-0.039,-1.55,-0.011,2.814,-0.778,-0.012,3.48,1,-1,-1,3,89.6,120,1,1,3,1,40.467018,-3.468613,1.6,89.6,2
630.32,89.7,40.467014,-3.467717,593.6,4,5,92.4,18.575,1,-0.024,0,-0.004,-0.003,-0.006,-0.001,-1.547,-0.004,2.818,-0.818,0.023,3.468,2,-1,-1,3,89.7,120,1,1,3,1,40.46701,-3.468004,1.136,89.7,2
631.27,91.5,40.46703,-3.467416,593.5,4,5,89.3,3.102,1,-0.021,-0.006,-0.022,-0.007,-0.002,-0.007,-1.543,-0.016,2.815,-0.869,0.005,3.411,2,-1,-1,3,91.5,120,1,1,3,1,40.46701,-3.468004,1.136,89.7,2
632.27,90.6,40.46703,-3.46712,594.1,4,5,89.6,2.75,1,0.026,-0.004,-0.052,0.017,-0.022,-0.048,-1.549,-0.016,2.811,-0.859,0.069,3.384,2,-1,-1,3,90.6,120,1,1,3,1,40.46703,-3.467416,1.675,87.5,2
633.27,87.5,40.467026,-3.466839,593.8,4,5,90.7,1.406,1,0.024,-0.021,-0.016,0.025,-0.016,-0.003,-1.54,0.008,2.819,-0.737,0.067,3.362,2,-1,-1,4,87.5,120,1,1,3,1,40.46703,-3.467416,1.675,87.5,2
634.27,86.5,40.467018,-3.466539,593.6,4,5,90.7,1.055,1,-0.02,-0.009,-0.018,-0.021,-0.004,-0.013,-1.544,0.017,2.831,-0.747,-0.001,3.459,2,-1,-1,3,86.5,120,1,1,3,1,40.467026,-3.466838,0.732,86.5,2
635.27,87.3,40.46701,-3.466256,593.8,4,5,90.7,0,1,-0.073,0.046,0.035,-0.04,0.027,0.019,-1.533,0.007,2.83,-0.889,0.021,3.488,2,-1,-1,3,87.3,120,1,1,3,1,40.467026,-3.466838,0.732,86.5,2
636.27,86,40.467003,-3.465977,593.7,4,5,91.1,0.352,1,-0.013,0.006,0.014,-0.031,-0.008,0.005,-1.538,0.004,2.831,-0.828,0.019,3.481,1,-1,-1,2,86,120,1,1,3,1,40.467026,-3.466838,0.732,86.5,2
637.3,86,40.46701,-3.465702,593.9,4,5,91.8,1.055,1,0.002,-0.004,-0.016,-0.004,-0.013,-0.016,-1.546,0.013,2.839,-0.707,0.039,3.287,2,-1,-1,2,86,120,1,1,3,1,40.467026,-3.466838,0.732,86.5,2
638.27,85.7,40.466995,-3.465414,593.8,4,5,91.8,0.703,1,-0.018,-0.02,-0.033,-0.028,-0.01,-0.038,-1.533,0.019,2.851,-0.727,0.03,3.358,2,-1,-1,2,85.7,120,1,1,3,1,40.467018,-3.466538,7.429,82.5,2
639.33,84.9,40.466991,-3.465145,593.4,4,5,91.8,0,1,-0.001,0.002,-0.016,0.003,0.014,0.006,-1.522,0.01,2.86,-0.848,-0.017,3.431,2,-1,-1,2,84.9,120,1,1,3,1,40.467018,-3.466538,7.429,82.5,2
640.31,84.2,40.466984,-3.464875,593.8,4,5,91.8,0,1,-0.047,0.02,0.015,-0.041,0.01,-0.01,-1.532,-0.001,2.862,-0.889,0.03,3.427,2,-1,-1,2,84.2,120,1,1,3,1,40.467018,-3.466538,7.429,82.5,2
641.27,83.4,40.466984,-3.464623,593.8,4,5,92.5,0.703,1,-0.04,0.02,-0.011,-0.038,0.02,-0.002,-1.524,-0.002,2.864,-1.01,0.019,3.416,2,-1,-1,1,83.4,120,1,1,3,1,40.467018,-3.466538,7.429,82.5,2
642.27,82.5,40.46698,-3.464354,593.8,4,5,92.5,0.703,1,-0.045,-0.016,0.022,-0.019,-0.012,0.012,-1.534,-0.003,2.866,-0.859,0.021,3.484,2,-1,-1,1,82.5,120,1,1,3,1,40.467018,-3.466538,7.429,82.5,2
643.27,81.8,40.466976,-3.464086,593.2,4,5,92.8,0.352,1,-0.02,-0.012,0.002,-0.02,-0.01,0.008,-1.539,0.003,2.871,-0.808,0.045,3.45,2,-1,-1,1,81.8,120,1,1,3,1,40.46698,-3.464354,1.263,81.8,2
644.27,82.4,40.466965,-3.463827,594.4,4,5,93.2,0.703,1,-0.01,-0.006,-0.011,-0.014,-0.003,0.008,-1.55,0.006,2.877,-0.859,0.021,3.433,2,-1,-1,1,82.4,120,1,1,3,1,40.46698,-3.464354,1.263,81.8,2
645.26,82.5,40.466957,-3.463554,596,4,5,93.3,0.44,1,0.02,-0.002,0.022,-0.005,0.001,0.015,-1.553,0.02,2.884,-0.768,0.023,3.395,2,-1,-1,1,82.5,120,1,1,3,1,40.466965,-3.463827,0.895,82.5,2
646.27,81.5,40.466949,-3.463281,593.8,4,5,93.3,0.089,1,-0.049,-0.001,0.011,-0.031,-0.005,0.011,-1.558,0.021,2.896,-0.96,-0.006,3.447,2,-1,-1,2,81.5,120,1,1,3,1,40.466957,-3.463554,1.09,81.5,2
647.27,82.8,40.466946,-3.463026,594,4,5,93.3,0,1,-0.019,0.084,-0.027,0.043,0.057,-0.021,-1.559,0.024,2.902,-1.162,-0.043,3.448,2,-1,-1,2,82.8,120,1,1,3,1,40.466957,-3.463554,1.09,81.5,2
648.29,82.3,40.466938,-3.462744,594.1,4,5,93.5,0.213,1,0.002,-0.001,0.012,0.005,0.014,0.008,-1.542,-0.031,2.866,-1.04,0.059,3.418,1,-1,-1,2,82.3,120,1,1,3,1,40.466946,-3.463026,1.442,81.5,2
649.27,81.5,40.466923,-3.462484,594.1,4,5,93.5,0.213,1,0.036,-0.032,0.016,0.004,-0.018,0.001,-1.53,-0.011,2.87,-0.576,0.167,3.402,2,-1,-1,1,81.5,120,1,1,3,1,40.466946,-3.463026,1.442,81.5,2
650.27,81.6,40.4669,-3.462225,594.3,4,5,93.5,0,1,0.008,-0.02,0.005,-0.022,-0.011,-0.005,-1.537,0.009,2.88,-0.091,0.169,3.417,2,-1,-1,1,81.6,120,1,1,3,1,40.466923,-3.462483,2.311,81,2
651.28,81,40.466881,-3.461959,594,4,5,93.5,0,1,-0.026,-0.011,-0.016,-0.026,-0.014,-0.012,-1.535,0.023,2.892,0.535,0.136,3.44,2,-1,-1,2,81,120,1,1,3,1,40.466923,-3.462483,2.311,81,2
652.28,79.3,40.466869,-3.461706,593.8,4,5,93.5,0,1,-0.048,0.007,-0.032,-0.014,0.001,-0.009,-1.535,0.032,2.903,0.717,0.053,3.441,2,51.97,2.36,2,79.3,120,1,1,3,1,40.466923,-3.462483,2.311,81,2
653.28,79.5,40.466854,-3.461442,593.8,4,5,93.5,0,1,-0.01,0.021,-0.02,-0.022,0.016,-0.008,-1.533,0.024,2.904,1,0.05,3.386,2,71.84,3.26,3,79.5,120,1,1,3,1,40.466869,-3.461706,1.355,79.5,2
654.28,78.9,40.466831,-3.461186,593.7,3,5,93.5,0,1,0.002,-0.062,-0.009,-0.007,-0.065,-0.023,-1.546,0.045,2.929,1.131,-0.014,3.402,1,61.9,2.82,2,78.9,120,1,1,3,1,40.466869,-3.461706,1.355,79.5,2
655.3,78,40.466816,-3.460931,593.9,3,5,93.5,0,1,-0.004,0.056,-0.042,-0.065,0.039,-0.028,-1.539,0.036,2.945,1.121,-0.109,3.423,2,-1,-1,1,78,120,1,1,3,1,40.466831,-3.461185,2.53,77.3,2
656.3,77.1,40.466812,-3.460683,594,3,5,93.3,0.174,1,-0.033,0.027,0.003,-0.027,0.032,0.002,-1.55,-0.006,2.938,0.758,-0.074,3.417,2,-1,-1,1,77.1,120,1,1,3,1,40.466831,-3.461185,2.53,77.3,2
657.28,77.3,40.466801,-3.460428,593.7,3,5,93.3,0.174,1,-0.05,0.007,-0.002,-0.029,0.005,-0.004,-1.545,-0.024,2.937,0.646,-0.09,3.338,2,-1,-1,1,77.3,120,1,1,3,1,40.466831,-3.461185,2.53,77.3,2
658.25,77.2,40.466789,-3.460172,594,3,5,93.7,0.447,1,-0.055,0.017,0,-0.041,0.005,0.007,-1.544,-0.021,2.94,0.616,-0.048,3.309,1,-1,-1,0,77.2,120,1,1,3,1,40.466831,-3.461185,2.53,77.3,2
659.27,77.7,40.466789,-3.459924,594.3,3,5,93.7,0.447,1,-0.005,0.019,0.023,-0.007,0.016,0.027,-1.541,-0.02,2.943,0.677,0.004,3.418,2,-1,-1,1,77.7,120,1,1,3,1,40.466801,-3.460428,2.603,78.2,2
660.26,78.2,40.466778,-3.459679,593.8,4,5,93.7,0,1,-0.019,0.007,0.039,-0.034,0.014,0.025,-1.568,-0.019,2.94,0.556,-0.076,3.448,2,-1,-1,1,78.2,120,1,1,3,1,40.466801,-3.460428,2.603,78.2,2
661.25,78,40.466759,-3.459421,594,4,5,93.7,0,1,-0.012,-0.004,0.022,-0.004,-0.004,0.026,-1.571,-0.02,2.938,0.545,-0.037,3.282,2,-1,-1,2,78,120,1,1,3,1,40.466778,-3.459679,1.041,78,2
662.28,80.9,40.466743,-3.459159,594.2,3,5,93.7,0,1,-0.013,0.015,0.017,-0.027,0.019,0.014,-1.58,-0.023,2.937,0.697,0.035,3.331,2,-1,-1,2,80.9,120,1,1,3,1,40.466743,-3.459158,0.576,82.2,2
663.26,82.2,40.466728,-3.458887,594.4,4,5,93.7,0,1,0.01,-0.002,0.015,-0.007,-0.006,0.005,-1.579,-0.014,2.937,0.737,0.009,3.282,2,-1,-1,2,82.2,120,1,1,3,1,40.466743,-3.459158,0.576,82.2,2
664.26,83.7,40.466709,-3.458601,594.2,4,5,93.5,0.22,1,-0.002,-0.01,0.022,-0.02,0.003,0.013,-1.568,0.003,2.944,0.758,-0.041,3.355,2,34.73,1.49,3,83.7,120,1,1,3,1,40.466743,-3.459158,0.576,82.2,2
665.34,84.4,40.466694,-3.458328,594.2,4,5,93.5,0.22,1,-0.036,0.008,-0.003,-0.004,0.021,-0.002,-1.57,-0.009,2.947,0.949,0.006,3.302,2,-1,-1,2,84.4,120,1,1,3,1,40.466743,-3.459158,0.576,82.2,2
666.25,84.7,40.466679,-3.458043,593.8,4,5,93.5,0,1,0.023,-0.02,-0.009,0.027,-0.011,-0.006,-1.572,-0.023,2.947,0.818,-0.034,3.317,2,48.83,2.07,3,84.7,120,1,1,3,1,40.466743,-3.459158,0.576,82.2,2
667.32,86.6,40.466667,-3.45777,593.8,4,5,92.5,1.042,1,0.014,-0.014,-0.038,-0.009,-0.008,-0.037,-1.538,-0.017,2.951,0.778,-0.038,3.444,1,70.17,2.92,2,86.6,120,1,1,3,1,40.466743,-3.459158,0.576,82.2,2
668.26,85.6,40.466656,-3.457476,594.4,4,5,92.5,1.042,1,-0.025,0.056,0.003,-0.005,0.018,-0.022,-1.52,-0.002,2.951,0.919,0.005,3.443,2,90.44,3.8,2,85.6,120,1,1,3,1,40.466728,-3.458887,9.718,80.2,2
669.25,84.3,40.46664,-3.457189,593.9,4,5,92.5,0,1,-0.014,-0.016,-0.031,-0.027,0.024,-0.01,-1.513,-0.01,2.948,0.96,-0.029,3.324,2,99.45,4.25,3,84.3,120,1,1,3,1,40.466728,-3.458887,9.718,80.2,2
670.32,83.3,40.466629,-3.456906,593.7,4,5,92.5,0,1,-0.02,0.028,-0.015,-0.011,0.017,-0.006,-1.502,0.011,2.963,0.939,-0.046,3.4,2,-1,-1,2,83.3,120,1,1,3,1,40.466728,-3.458887,9.718,80.2,2
671.28,82.3,40.466614,-3.456631,593.5,4,5,91.7,0.738,1,-0.015,0.017,0.024,-0.027,0.004,-0.002,-1.491,0.002,2.964,0.737,-0.097,3.39,2,-1,-1,1,82.3,120,1,1,3,1,40.466728,-3.458887,9.718,80.2,2
672.26,80.4,40.466606,-3.456364,593,4,5,91.7,0.738,1,0.014,0.028,0.031,-0.014,0.005,0.012,-1.506,-0.008,2.963,0.606,-0.088,3.486,2,-1,-1,1,80.4,120,1,1,3,1,40.466728,-3.458887,9.718,80.2,2
673.26,80.2,40.466606,-3.456104,592.6,4,5,90.8,0.989,1,-0.023,0.008,0.012,-0.009,0,0.008,-1.516,-0.015,2.963,0.556,-0.087,3.426,2,97.15,4.36,2,80.2,120,1,1,3,1,40.466728,-3.458887,9.718,80.2,2
674.25,80.2,40.466602,-3.455837,592.6,4,5,90,1.74,1,-0.022,0.006,-0.008,0.002,0.006,-0.011,-1.526,-0.004,2.963,0.444,-0.031,3.498,2,40.74,1.83,3,80.2,120,1,1,3,1,40.466728,-3.458887,9.718,80.2,2
675.31,78,40.466602,-3.455596,593.1,4,5,91,0.992,1,-0.001,0.009,0.031,-0.018,0.006,0.017,-1.525,-0.018,2.961,0.141,-0.034,3.497,2,40.6,1.87,4,78,120,1,1,3,1,40.466606,-3.456104,2.886,78.4,2
676.26,78.4,40.466595,-3.455331,592.1,4,5,91,0.992,1,0.031,-0.014,0.004,0.009,0.002,0.017,-1.533,-0.017,2.958,0.071,-0.004,3.426,2,40.05,1.84,4,78.4,120,1,1,3,1,40.466606,-3.456104,2.886,78.4,2
677.31,77.1,40.466602,-3.455094,592.1,3,5,90.5,0.542,1,-0.017,-0.014,0.006,-0.006,-0.014,0.003,-1.535,-0.01,2.959,0.081,-0.033,3.405,2,40.05,1.87,3,77.1,120,1,1,3,1,40.466595,-3.455331,0.745,77.1,2
678.26,76.1,40.466599,-3.454811,591.8,4,5,90.5,0.542,1,0.037,0.017,0.022,-0.003,0.012,0.02,-1.527,0.001,2.964,0,0.015,3.515,2,41.88,1.98,3,76.1,120,1,1,3,1,40.466595,-3.455331,0.745,77.1,2
679.26,76.6,40.466595,-3.454567,592.3,3,5,91,0.576,1,-0.009,-0.002,-0.004,-0.014,0.003,0.006,-1.532,-0.004,2.969,0.162,-0.016,3.479,2,40.21,1.89,4,76.6,120,1,1,3,1,40.466602,-3.455094,3.629,76.6,2
680.26,76.6,40.466591,-3.45432,591.6,3,5,91,0.576,1,0.025,-0.01,0.041,0.021,-0.028,0.021,-1.551,-0.006,2.98,0.071,-0.013,3.413,2,41.12,1.93,3,76.6,120,1,1,3,1,40.466602,-3.455094,3.629,76.6,2
681.27,76.6,40.466591,-3.454068,592.7,3,5,88.6,2.441,1,0.013,-0.016,0.004,0.016,-0.002,-0.001,-1.571,-0.006,2.989,-0.051,-0.036,3.368,1,39.66,1.86,4,76.6,120,1,1,3,1,40.466602,-3.455094,3.629,76.6,2
682.3,77.9,40.466591,-3.453794,591.7,4,5,87.9,3.148,1,-0.013,-0.009,0.008,-0.013,-0.008,-0.005,-1.571,-0.01,2.995,-0.354,0.019,3.552,2,40.73,1.88,3,77.9,120,1,1,3,1,40.466591,-3.454068,2.361,79.2,2
683.26,79.2,40.466599,-3.453548,591.7,4,5,87.9,0.707,1,-0.013,-0.001,-0.006,-0.021,0.01,0.018,-1.577,-0.013,2.998,-0.697,-0.049,3.433,2,39.44,1.79,2,79.2,120,1,1,3,1,40.466591,-3.454068,2.361,79.2,2
684.26,80,40.466614,-3.453264,591.4,3,5,87.1,0.81,1,-0.017,0.032,-0.007,-0.014,0.022,-0.02,-1.583,-0.018,2.997,-0.889,-0.007,3.329,1,38.51,1.73,2,80,120,1,1,3,1,40.466591,-3.454068,2.361,79.2,2
685.29,81.3,40.466618,-3.453007,592,4,5,87.1,0.81,1,0.02,0.032,0.052,0.013,0.017,-0.001,-1.586,-0.02,2.983,-0.828,0.013,3.412,2,41.31,1.83,3,81.3,120,1,1,3,1,40.466591,-3.454068,2.361,79.2,2
686.26,81.4,40.466621,-3.452731,591.6,4,5,87.1,0,1,0.013,0.009,-0.011,-0.013,-0.011,-0.024,-1.583,-0.032,2.982,-0.707,0.08,3.37,2,38.59,1.71,3,81.4,120,1,1,3,1,40.466591,-3.454068,2.361,79.2,2
687.27,83.8,40.466633,-3.452475,592.3,4,5,87.1,0,1,-0.01,-0.014,-0.025,-0.008,-0.005,-0.025,-1.531,-0.014,2.99,-0.566,0.067,3.384,1,34.55,1.48,4,83.8,120,1,1,3,1,40.466591,-3.454068,2.361,79.2,2
688.26,82.2,40.466652,-3.452201,591.3,4,5,87.1,0,1,0.037,0.004,0.009,-0.002,0.006,0.007,-1.514,-0.017,2.991,-0.455,0.057,3.371,2,33.63,1.47,3,82.2,120,1,1,3,1,40.466591,-3.454068,2.361,79.2,2
689.3,81,40.466663,-3.451945,591.3,4,5,87.1,0,1,0.034,-0.005,0.043,0.01,-0.006,0.005,-1.509,-0.023,2.99,-0.354,0.088,3.56,2,33.03,1.47,2,81,120,1,1,3,1,40.466591,-3.454068,2.361,79.2,2
690.27,79.5,40.466671,-3.451689,590.9,6,5,86,1.049,1,-0.001,0.006,-0.005,-0.004,-0.008,0.006,-1.51,-0.029,2.99,-0.152,0.071,3.413,2,31.41,1.42,2,79.5,120,1,1,3,1,40.466591,-3.454068,2.361,79.2,2
691.33,78.5,40.46669,-3.451417,590.9,4,5,85.5,1.564,1,-0.071,-0.019,-0.028,-0.015,-0.008,-0.022,-1.521,-0.026,2.991,0.212,0.047,3.373,2,31.65,1.45,2,78.5,120,1,1,3,1,40.466591,-3.454068,2.361,79.2,2
